CustomerKey;Prefix;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;AnnualIncome;TotalChildren;EducationLevel;Occupation;HomeOwner
24775;MRS.;ALEXANDRA;ALEXANDER;27.12.1971;M;F;alexandra40@gmail.com;70000;1;Graduate Degree;Skilled Manual;Y
24776;MRS.;SAMANTHA;PERRY;5.10.1971;M;F;samantha33@gmail.com;70000;1;Graduate Degree;Skilled Manual;Y
24777;MR.;ERIC;ADAMS;3.02.1971;M;M;eric57@gmail.com;70000;1;Graduate Degree;Skilled Manual;N
24778;MR.;SEAN;BAKER;14.10.1971;M;M;sean39@gmail.com;70000;1;Graduate Degree;Skilled Manual;Y
24779;MRS.;MORGAN;LEE;7.05.1971;M;F;morgan43@gmail.com;70000;1;Graduate Degree;Skilled Manual;Y
24780;MRS.;COURTNEY;HALL;21.07.1971;M;F;courtney18@gmail.com;70000;1;Graduate Degree;Skilled Manual;Y
24781;MRS.;CARMEN;GARCIA;22.10.1972;M;F;carmen0@gmail.com;50000;1;Graduate Degree;Skilled Manual;Y
24782;MRS.;NICOLE;MORRIS;7.02.1972;M;F;nicole27@gmail.com;60000;1;Graduate Degree;Skilled Manual;Y
24783;MR.;BARRY;RAMAN;4.08.1972;M;M;barry13@gmail.com;60000;1;Graduate Degree;Skilled Manual;Y
24784;MRS.;MEGAN;KELLY;12.05.1972;S;F;megan48@gmail.com;70000;1;Graduate Degree;Professional;N
24785;MR.;CODY;MORRIS;28.02.1970;M;M;cody18@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24786;MRS.;HALEY;ADAMS;24.01.1970;M;F;haley52@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24787;MRS.;ANDREA;WATSON;25.12.1970;M;F;andrea9@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24788;MRS.;ASHLEY;BENNETT;2.10.1970;M;F;ashley27@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24789;MRS.;TAMARA;HU;12.06.1970;M;F;tamara9@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24790;MRS.;REBEKAH;NAVARRO;6.08.1970;M;F;rebekah30@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24791;MRS.;TERESA;ORTEGA;25.05.1970;M;F;teresa21@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24792;MR.;CLIFFORD;MALHOTRA;17.10.1970;M;M;clifford5@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24793;MR.;COLE;MORGAN;7.07.1970;M;M;cole13@gmail.com;40000;1;Bachelors;Skilled Manual;Y
24794;MR.;CODY;SANCHEZ;3.10.1969;M;M;cody17@gmail.com;60000;1;Bachelors;Skilled Manual;Y
24795;MRS.;ALEXANDRA;LEWIS;22.11.1969;M;F;alexandra85@gmail.com;60000;2;Bachelors;Skilled Manual;Y
24796;MRS.;JESSICA;SIMMONS;19.11.1969;M;F;jessica39@gmail.com;60000;2;Bachelors;Skilled Manual;Y
24797;MR.;DYLAN;FLORES;5.11.1969;S;M;dylan11@gmail.com;60000;2;Bachelors;Skilled Manual;N
24798;MR.;LAWRENCE;MORENO;27.05.1969;S;M;lawrence4@gmail.com;60000;2;Bachelors;Skilled Manual;Y
24799;MR.;BYRON;SANZ;5.11.1969;S;M;byron14@gmail.com;60000;2;Bachelors;Skilled Manual;Y
24800;MR.;EDUARDO;YOUNG;15.06.1971;S;M;eduardo25@gmail.com;60000;1;Graduate Degree;Professional;N
24801;MR.;CHASE;BAILEY;11.07.1971;S;M;chase16@gmail.com;60000;1;Graduate Degree;Professional;Y
24802;MR.;TIMOTHY;ALLEN;3.03.1971;S;M;timothy41@gmail.com;70000;3;Graduate Degree;Professional;Y
24803;MRS.;ANNA;DIAZ;23.09.1968;M;F;anna47@gmail.com;40000;4;High School;Skilled Manual;Y
24804;;TONYA;RAJI;19.09.1968;M;NA;tonya21@gmail.com;70000;2;Bachelors;Skilled Manual;Y
24805;MRS.;DONNA;LUO;18.11.1967;M;F;donna5@gmail.com;40000;5;High School;Skilled Manual;Y
24806;MRS.;FAITH;RUSSELL;25.03.1970;M;F;faith19@gmail.com;70000;4;Graduate Degree;Professional;Y
24807;MRS.;ANNE;MORENO;25.04.1970;M;F;anne7@gmail.com;70000;4;Graduate Degree;Professional;N
24808;MR.;ERIC;PEREZ;25.04.1970;M;M;eric45@gmail.com;70000;4;Graduate Degree;Professional;N
24809;MRS.;ALYSSA;MOORE;9.03.1970;M;F;alyssa7@gmail.com;70000;4;Graduate Degree;Professional;Y
24810;MRS.;ALYSSA;RICHARDSON;16.02.1967;M;F;alyssa36@gmail.com;50000;2;Bachelors;Skilled Manual;Y
24811;MRS.;TRINITY;RAMIREZ;12.07.1967;S;F;trinity6@gmail.com;50000;2;Bachelors;Skilled Manual;N
24812;MR.;JOHNATHAN;SAI;18.08.1966;M;M;johnathan7@gmail.com;80000;3;Bachelors;Skilled Manual;Y
24813;MR.;ARMANDO;SCHMIDT;21.10.1966;M;M;armando20@gmail.com;80000;3;Bachelors;Skilled Manual;Y
24814;MR.;GABRIEL;WASHINGTON;2.05.1966;S;M;gabriel10@gmail.com;60000;0;Graduate Degree;Professional;Y
24815;MRS.;VICTORIA;CLARK;14.06.1966;S;F;victoria18@gmail.com;70000;4;Graduate Degree;Professional;Y
24816;MRS.;LAUREN;PERRY;19.11.1969;M;F;lauren55@gmail.com;60000;2;Graduate Degree;Professional;N
24817;MRS.;VICTORIA;RICHARDSON;11.10.1969;M;F;victoria36@gmail.com;60000;2;Graduate Degree;Professional;Y
24818;MRS.;DIANE;RUBIO;18.03.1969;M;F;diane26@gmail.com;70000;5;Graduate Degree;Professional;Y
24819;MR.;JACK;SHAN;16.08.1969;M;M;jack32@gmail.com;70000;5;Graduate Degree;Professional;Y
24820;MR.;DAVID;CLARK;12.10.1969;M;M;david82@gmail.com;70000;5;Graduate Degree;Professional;Y
24821;MRS.;MELISSA;ALEXANDER;19.09.1969;M;F;melissa14@gmail.com;70000;5;Graduate Degree;Professional;Y
24822;MRS.;PAIGE;COOK;11.03.1969;M;F;paige46@gmail.com;70000;5;Graduate Degree;Professional;Y
24823;MR.;VINCENT;ZHAO;17.08.1969;M;M;vincent10@gmail.com;70000;5;Graduate Degree;Professional;Y
24824;MS.;ALEXANDRIA;WOOD;8.09.1965;S;F;alexandria2@gmail.com;40000;0;Bachelors;Professional;Y
24825;MRS.;ZOE;SANDERS;19.04.1965;M;F;zoe3@gmail.com;50000;3;Bachelors;Skilled Manual;Y
24826;MR.;RICHARD;POWELL;25.08.1965;M;M;richard63@gmail.com;50000;3;Bachelors;Skilled Manual;N
24827;MR.;ALEXANDER;MARTINEZ;10.06.1965;M;M;alexander21@gmail.com;50000;3;Bachelors;Skilled Manual;Y
24828;MS.;BROOKE;REED;3.03.1965;S;F;brooke18@gmail.com;60000;0;Graduate Degree;Professional;Y
24829;MR.;ETHAN;PATTERSON;24.02.1965;M;M;ethan7@gmail.com;60000;0;Graduate Degree;Professional;N
24830;MS.;ALEXANDRA;COX;8.09.1965;M;F;alexandra14@gmail.com;60000;0;Graduate Degree;Professional;Y
24831;MR.;JACKSON;DIAZ;13.07.1965;S;M;jackson23@gmail.com;60000;0;Graduate Degree;Professional;Y
24832;MS.;MORGAN;MARTIN;2.08.1965;M;F;morgan36@gmail.com;60000;0;Graduate Degree;Professional;N
24833;MS.;DEANNA;RUIZ;18.02.1968;S;F;deanna27@gmail.com;40000;0;Graduate Degree;Clerical;Y
24834;MS.;BETHANY;JAI;6.03.1968;M;F;bethany14@gmail.com;40000;0;Graduate Degree;Clerical;Y
24835;MR.;ANGEL;MORGAN;27.10.1968;S;M;angel13@gmail.com;40000;0;Graduate Degree;Clerical;Y
24836;MRS.;TAYLOR;ROBINSON;15.06.1925;S;F;taylor65@gmail.com;10000;4;Partial College;Manual;N
24837;MR.;WYATT;LEWIS;6.11.1957;S;M;wyatt22@gmail.com;130000;2;Partial College;Professional;N
24838;MR.;ELIJAH;YOUNG;26.05.1957;S;M;elijah42@gmail.com;130000;3;Partial College;Professional;N
24839;MRS.;TAMARA;GOLDBERG;17.06.1956;S;F;tamara29@gmail.com;120000;3;High School;Professional;N
24840;MR.;MARCO;SAI;11.12.1956;M;M;marco6@gmail.com;120000;3;Partial High School;Professional;N
24841;MR.;ANDRES;JAI;5.11.1955;M;M;andres8@gmail.com;90000;2;High School;Professional;Y
24842;MRS.;MONIQUE;ALONSO;22.05.1955;S;F;monique4@gmail.com;90000;3;High School;Professional;N
24843;MR.;BRYANT;SUBRAM;25.04.1955;M;M;bryant12@gmail.com;130000;3;Partial College;Professional;N
24844;MRS.;MARIA;WARD;1.09.1944;S;F;maria15@gmail.com;70000;5;High School;Professional;Y
24845;MR.;TYRONE;JIMENEZ;16.11.1944;M;M;tyrone5@gmail.com;70000;5;High School;Professional;Y
24846;MRS.;NAOMI;NAVARRO;17.08.1944;S;F;naomi10@gmail.com;80000;5;Bachelors;Management;N
24847;MRS.;TONYA;NATH;18.07.1944;M;F;tonya18@gmail.com;130000;3;Bachelors;Management;Y
24848;MR.;JEFFERY;ZHOU;26.05.1945;M;M;jeffery9@gmail.com;70000;5;High School;Professional;Y
24849;MRS.;BRIANNA;WARD;9.08.1946;M;F;brianna39@gmail.com;100000;2;Bachelors;Management;N
24850;MR.;EMMANUEL;PEREZ;2.07.1946;M;M;emmanuel19@gmail.com;120000;4;Bachelors;Management;Y
24851;;LESLIE;ORTEGA;8.06.1946;M;NA;leslie22@gmail.com;130000;4;Partial College;Professional;Y
24852;MRS.;CARLA;MARTINEZ;3.01.1946;M;F;carla20@gmail.com;170000;4;Bachelors;Management;Y
24853;MR.;MIGUEL;LONG;4.04.1954;S;M;miguel56@gmail.com;80000;4;Partial College;Professional;Y
24854;MRS.;EMMA;JENKINS;15.03.1954;S;F;emma53@gmail.com;110000;3;Partial College;Professional;Y
24855;MRS.;KAYLEE;WRIGHT;25.04.1954;S;F;kaylee43@gmail.com;130000;3;Partial College;Professional;N
24856;MRS.;CANDICE;HUANG;11.02.1954;M;F;candice12@gmail.com;130000;3;Partial College;Professional;N
24857;MRS.;ANNA;HENDERSON;20.04.1954;M;F;anna29@gmail.com;130000;3;High School;Professional;Y
24858;MR.;CALVIN;XIE;5.05.1954;M;M;calvin3@gmail.com;130000;3;High School;Professional;Y
24859;MR.;CESAR;ARUN;26.09.1954;S;M;cesar5@gmail.com;130000;3;High School;Professional;N
24860;MR.;DOUGLAS;GARCIA;12.10.1954;S;M;douglas19@gmail.com;170000;0;Partial High School;Professional;N
24861;MRS.;EVELYN;VANCE;7.04.1953;M;F;evelyn4@gmail.com;90000;4;Partial College;Professional;Y
24862;MRS.;TAMARA;ZHOU;13.06.1953;M;F;tamara39@gmail.com;100000;3;Bachelors;Management;N
24863;MR.;WESLEY;SUN;11.02.1953;S;M;wesley13@gmail.com;100000;3;Bachelors;Management;N
24864;MR.;JEFFERY;SUN;8.02.1952;M;M;jeffery13@gmail.com;90000;4;Partial College;Professional;Y
24865;MRS.;ASHLEY;GRIFFIN;26.11.1952;S;F;ashley48@gmail.com;160000;4;Bachelors;Management;N
24866;MR.;ALEJANDRO;NATH;11.02.1951;M;M;alejandro43@gmail.com;80000;4;High School;Professional;Y
24867;MRS.;BETH;SUAREZ;17.05.1951;S;F;beth21@gmail.com;90000;4;High School;Professional;Y
24868;MR.;DARRYL;HU;22.09.1951;M;M;darryl20@gmail.com;130000;4;High School;Professional;Y
24869;MR.;MISTY;SHOCK;12.04.1951;M;M;misty0@gmail.com;130000;4;High School;Professional;N
24870;MRS.;TAYLOR;MORGAN;14.03.1951;M;F;taylor6@gmail.com;150000;4;Bachelors;Management;Y
24871;MRS.;KELSEY;LUO;24.05.1950;S;F;kelsey5@gmail.com;90000;4;High School;Management;N
24872;MRS.;ALISHA;RAJE;3.10.1950;S;F;alisha38@gmail.com;90000;4;High School;Management;Y
24873;MRS.;ALISHA;LI;2.04.1950;S;F;alisha3@gmail.com;110000;4;Partial College;Management;N
24874;MRS.;WENDY;MORENO;16.03.1949;M;F;wendy6@gmail.com;90000;4;High School;Management;N
24875;MR.;DARRYL;ZHANG;21.05.1949;S;M;darryl0@gmail.com;90000;4;High School;Management;Y
24876;MR.;JARROD;SUBRAM;22.07.1949;S;M;jarrod13@gmail.com;130000;4;High School;Management;N
24877;MRS.;MANDY;ZHAO;5.06.1948;M;F;mandy12@gmail.com;80000;5;High School;Management;Y
24878;MRS.;SANDRA;WANG;13.04.1948;M;F;sandra7@gmail.com;90000;4;High School;Management;Y
24879;MRS.;DESIREE;MUNOZ;11.04.1948;M;F;desiree3@gmail.com;90000;4;Partial High School;Skilled Manual;Y
24880;MRS.;SUMMER;CHANDRA;8.03.1948;M;F;summer2@gmail.com;110000;4;High School;Management;Y
24881;MRS.;TASHA;ASHE;24.02.1948;M;F;tasha22@gmail.com;150000;4;High School;Management;Y
24882;MRS.;MEREDITH;SRINI;28.10.1947;M;F;meredith7@gmail.com;90000;5;Partial High School;Skilled Manual;N
24883;MRS.;STACEY;LIN;26.03.1947;S;F;stacey8@gmail.com;100000;4;Partial High School;Professional;N
24884;MS.;MICHELE;FERNANDEZ;19.08.1975;M;F;michele29@gmail.com;60000;0;Bachelors;Professional;Y
24885;MR.;COREY;XIE;2.11.1975;S;M;corey3@gmail.com;60000;0;Bachelors;Professional;Y
24886;MS.;JOY;ROMERO;6.01.1975;S;F;joy10@gmail.com;60000;0;Bachelors;Professional;Y
24887;MR.;MICAH;SUN;5.05.1975;S;M;micah0@gmail.com;70000;0;Bachelors;Professional;N
24888;MR.;ROY;SRINI;11.01.1975;S;M;roy9@gmail.com;70000;0;Bachelors;Professional;N
24889;MS.;KELLI;SHE;20.12.1975;M;F;kelli23@gmail.com;70000;0;Bachelors;Professional;Y
24890;MS.;BRENDA;VAN;10.01.1976;S;F;brenda7@gmail.com;70000;0;Bachelors;Professional;Y
24891;MS.;BIANCA;CHEN;15.07.1976;S;F;bianca2@gmail.com;70000;0;Bachelors;Professional;Y
24892;MR.;ARTHUR;ALVAREZ;24.04.1975;S;M;arthur28@gmail.com;70000;0;Bachelors;Professional;N
24893;MR.;ALVIN;CHANDE;26.03.1974;S;M;alvin36@gmail.com;60000;0;Bachelors;Professional;N
24894;MR.;JAIME;JAI;25.04.1974;S;M;jaime33@gmail.com;70000;0;Bachelors;Professional;N
24895;MR.;DALTON;HENDERSON;10.11.1974;M;M;dalton50@gmail.com;70000;0;Bachelors;Professional;N
24896;MS.;KENDRA;RAMOS;7.04.1975;S;F;kendra17@gmail.com;80000;0;Bachelors;Professional;Y
24897;MR.;GLENN;HU;16.07.1974;M;M;glenn21@gmail.com;80000;0;Bachelors;Professional;Y
24898;MS.;MALLORY;GOMEZ;13.06.1974;S;F;mallory9@gmail.com;80000;0;Bachelors;Professional;Y
24899;MR.;VINCENT;ZHU;18.01.1973;S;M;vincent13@gmail.com;80000;0;Bachelors;Professional;N
24900;MS.;EBONY;PEREZ;1.02.1974;S;F;ebony21@gmail.com;90000;0;Bachelors;Professional;Y
24901;MR.;CLARENCE;SHE;25.04.1974;S;M;clarence16@gmail.com;110000;0;Partial College;Management;N
24902;MS.;JILL;MURPHY;6.08.1973;S;F;jill31@gmail.com;90000;0;Bachelors;Professional;Y
24903;MS.;TRACY;BLACK;9.04.1973;S;F;tracy19@gmail.com;90000;0;Bachelors;Professional;N
24904;MS.;JACLYN;YUAN;13.10.1973;M;F;jaclyn30@gmail.com;90000;0;Bachelors;Professional;Y
24905;MS.;KELSEY;NARA;22.10.1973;M;F;kelsey15@gmail.com;90000;0;Bachelors;Professional;Y
24906;MS.;DONNA;RAJI;21.06.1972;S;F;donna19@gmail.com;80000;0;Bachelors;Professional;N
24907;MS.;MEGAN;PRICE;27.08.1973;M;F;megan50@gmail.com;100000;0;High School;Management;Y
24908;MR.;MARC;BLANCO;22.05.1972;S;M;marc19@gmail.com;90000;0;Bachelors;Professional;Y
24909;MR.;GRANT;YUAN;12.12.1972;M;M;grant8@gmail.com;100000;0;High School;Management;N
24910;MR.;TERRANCE;MADAN;13.08.1972;M;M;terrance5@gmail.com;100000;0;High School;Management;Y
24911;MR.;MARTIN;MADAN;18.02.1971;S;M;martin12@gmail.com;80000;0;Bachelors;Professional;N
24912;MS.;KRYSTAL;LI;27.11.1972;S;F;krystal3@gmail.com;110000;0;High School;Management;N
24913;MS.;KELSEY;LAL;14.08.1971;M;F;kelsey8@gmail.com;90000;0;Bachelors;Professional;N
24914;MS.;HEATHER;ZHOU;18.12.1971;M;F;heather8@gmail.com;90000;0;Bachelors;Professional;N
24915;MR.;STANLEY;PATEL;23.03.1971;S;M;stanley3@gmail.com;100000;0;High School;Management;Y
24916;MS.;KARA;PAL;16.11.1970;S;F;kara11@gmail.com;90000;0;Bachelors;Professional;N
24917;MR.;ARTHUR;GOMEZ;21.07.1970;S;M;arthur24@gmail.com;90000;0;Bachelors;Professional;N
24918;MR.;WARREN;CAI;20.02.1970;S;M;warren34@gmail.com;90000;0;Bachelors;Professional;N
24919;MR.;CARL;SHAN;25.08.1970;M;M;carl10@gmail.com;100000;0;Partial High School;Professional;Y
24920;MS.;AMY;CAI;26.10.1970;M;F;amy28@gmail.com;110000;0;High School;Management;Y
24921;MR.;CURTIS;HE;3.06.1970;S;M;curtis15@gmail.com;120000;0;Partial High School;Professional;N
24922;MS.;NAOMI;JIMENEZ;8.04.1970;M;F;naomi5@gmail.com;120000;0;Partial High School;Professional;Y
24923;MS.;EBONY;SARA;4.04.1970;M;F;ebony10@gmail.com;120000;0;Partial High School;Professional;N
24924;MR.;RICHARD;ANDERSON;18.07.1971;M;M;richard50@gmail.com;110000;0;High School;Management;N
24925;MR.;ERICK;PEREZ;27.11.1948;S;M;erick21@gmail.com;30000;4;High School;Professional;N
24926;MR.;ERIC;ROBERTS;6.11.1948;S;M;eric46@gmail.com;30000;4;High School;Professional;N
24927;MRS.;KAITLYN;HARRIS;11.07.1948;S;F;kaitlyn36@gmail.com;30000;4;High School;Professional;N
24928;MR.;TIMOTHY;WRIGHT;9.04.1948;S;M;timothy43@gmail.com;30000;4;High School;Professional;N
24929;MR.;LUCAS;BAILEY;10.09.1948;S;M;lucas87@gmail.com;30000;4;High School;Professional;Y
24930;MRS.;ABIGAIL;LEWIS;11.12.1947;M;F;abigail62@gmail.com;30000;4;High School;Professional;Y
24931;MRS.;BRIANNA;MILLER;2.08.1937;S;F;brianna5@gmail.com;40000;4;High School;Professional;Y
24932;MR.;RICHARD;JONES;10.03.1937;M;M;richard43@gmail.com;40000;4;High School;Professional;Y
24933;MRS.;REGINA;SANCHEZ;25.05.1937;S;F;regina19@gmail.com;50000;3;Graduate Degree;Management;N
24934;MRS.;LINDSAY;TANG;22.04.1937;S;F;lindsay4@gmail.com;50000;3;Graduate Degree;Management;N
24935;MR.;JAMES;HAYES;9.05.1938;S;M;james38@gmail.com;60000;3;Graduate Degree;Management;Y
24936;MR.;CALEB;SCOTT;21.05.1938;M;M;caleb42@gmail.com;60000;3;Graduate Degree;Management;Y
24937;MRS.;JORDAN;EVANS;21.09.1939;S;F;jordan29@gmail.com;60000;3;Graduate Degree;Management;Y
24938;MRS.;JULIA;MARTINEZ;23.06.1939;M;F;julia39@gmail.com;60000;3;Graduate Degree;Management;Y
24939;MRS.;ELIZABETH;BARNES;6.05.1939;S;F;elizabeth32@gmail.com;60000;3;Graduate Degree;Management;Y
24940;MR.;FERNANDO;MARTIN;26.06.1940;M;M;fernando13@gmail.com;60000;3;Bachelors;Management;Y
24941;MR.;WYATT;GARCIA;24.04.1940;M;M;wyatt17@gmail.com;60000;3;Bachelors;Management;Y
24942;MR.;STEVEN;JAMES;24.07.1940;M;M;steven9@gmail.com;60000;3;Bachelors;Management;N
24943;MR.;DARRELL;CHANDER;9.07.1940;M;M;darrell5@gmail.com;60000;3;Bachelors;Management;Y
24944;MRS.;WHITNEY;GARCIA;11.09.1940;M;F;whitney14@gmail.com;60000;3;Bachelors;Management;Y
24945;MR.;LOGAN;HARRIS;10.12.1940;M;M;logan65@gmail.com;60000;3;Bachelors;Management;Y
24946;MRS.;SARAH;HUGHES;11.12.1940;S;F;sarah36@gmail.com;60000;3;Graduate Degree;Management;Y
24947;MR.;AARON;PHILLIPS;5.02.1941;S;M;aaron38@gmail.com;40000;4;High School;Professional;N
24948;MR.;NATHAN;CARTER;1.03.1941;M;M;nathan38@gmail.com;50000;3;Bachelors;Management;Y
24949;MR.;DEVIN;HOWARD;10.11.1941;S;M;devin79@gmail.com;50000;3;Bachelors;Management;Y
24950;MRS.;STEPHANIE;ALEXANDER;28.09.1941;S;F;stephanie46@gmail.com;50000;4;Bachelors;Management;Y
24951;MR.;JEREMY;WARD;25.09.1943;M;M;jeremy34@gmail.com;60000;4;Bachelors;Management;Y
24952;MRS.;AMANDA;LONG;11.09.1943;S;F;amanda31@gmail.com;60000;4;Bachelors;Management;N
24953;MR.;AARON;GREEN;7.10.1944;M;M;aaron47@gmail.com;30000;5;Partial High School;Clerical;N
24954;MR.;JONATHAN;LONG;6.01.1947;M;M;jonathan9@gmail.com;40000;4;High School;Professional;Y
24955;MR.;DONALD;PEREZ;5.11.1945;S;M;donald23@gmail.com;30000;5;Partial High School;Skilled Manual;Y
24956;MRS.;ARIANA;WARD;5.08.1945;M;F;ariana11@gmail.com;30000;5;Partial High School;Skilled Manual;Y
24957;MRS.;ANNA;HOWARD;21.04.1945;M;F;anna16@gmail.com;30000;5;Partial High School;Skilled Manual;Y
24958;;TAMARA;XU;4.06.1946;S;NA;tamara16@gmail.com;40000;5;High School;Professional;N
24959;MRS.;KRISTY;BLANCO;17.10.1946;S;F;kristy14@gmail.com;70000;5;Bachelors;Management;Y
24960;MRS.;BRIANNA;GRAY;8.02.1946;S;F;brianna42@gmail.com;70000;5;Bachelors;Management;N
24961;MRS.;ALEXANDRA;BENNETT;2.07.1947;M;F;alexandra24@gmail.com;40000;2;High School;Professional;Y
24962;MR.;JONATHAN;JAI;26.10.1947;M;M;jonathan29@gmail.com;40000;2;High School;Professional;Y
24963;MRS.;ERICA;ZHAO;18.04.1947;M;F;erica10@gmail.com;40000;2;High School;Professional;Y
24964;MRS.;SAMANTHA;ANDERSON;20.07.1947;M;F;samantha11@gmail.com;40000;2;High School;Professional;N
24965;MR.;JUSTIN;HAYES;28.10.1947;M;M;justin20@gmail.com;40000;2;High School;Professional;N
24966;MRS.;JADE;COOPER;9.01.1947;S;F;jade6@gmail.com;70000;2;Bachelors;Management;N
24967;MRS.;JASMINE;REED;18.02.1948;S;F;jasmine24@gmail.com;40000;2;High School;Professional;Y
24968;MR.;DALTON;MOORE;18.02.1948;M;M;dalton7@gmail.com;60000;2;Partial College;Professional;Y
24969;MRS.;VANESSA;GONZALES;26.09.1948;M;F;vanessa18@gmail.com;60000;2;Partial College;Professional;Y
24970;MR.;BLAKE;WRIGHT;18.04.1948;M;M;blake28@gmail.com;60000;2;Partial College;Professional;Y
24971;MRS.;BRITTNEY;LIN;21.08.1948;M;F;brittney6@gmail.com;60000;2;Partial College;Professional;Y
24972;MR.;EDWARD;GARCIA;26.09.1948;S;M;edward39@gmail.com;60000;2;Bachelors;Management;N
24973;MRS.;ARIANNA;RIVERA;13.02.1948;M;F;arianna39@gmail.com;60000;2;Bachelors;Management;Y
24974;MR.;EDUARDO;CARTER;1.06.1948;M;M;eduardo34@gmail.com;60000;2;Bachelors;Management;Y
24975;MRS.;JULIA;JAMES;8.08.1949;S;F;julia61@gmail.com;60000;2;Partial College;Professional;Y
24976;MRS.;STEPHANIE;COOPER;17.07.1949;M;F;stephanie14@gmail.com;60000;2;Partial College;Professional;Y
24977;MRS.;SOPHIA;GREEN;12.07.1949;M;F;sophia14@gmail.com;60000;2;Partial College;Professional;Y
24978;MRS.;KAYLEE;STEWART;15.09.1949;M;F;kaylee23@gmail.com;60000;2;Partial College;Professional;Y
24979;MRS.;JADA;ADAMS;6.06.1949;M;F;jada25@gmail.com;60000;2;Partial College;Professional;Y
24980;MRS.;SAVANNAH;PHILLIPS;1.07.1949;M;F;savannah28@gmail.com;60000;2;Partial College;Professional;Y
24981;MR.;JOSE;DAVIS;6.05.1950;M;M;jose62@gmail.com;60000;2;Partial College;Professional;Y
24982;MR.;DEVIN;KING;17.10.1950;M;M;devin25@gmail.com;60000;2;Partial College;Professional;Y
24983;MRS.;MORGAN;GRIFFIN;21.08.1950;S;F;morgan90@gmail.com;70000;4;Partial College;Professional;Y
24984;MR.;WILLIAM;MOORE;2.03.1950;M;M;william23@gmail.com;70000;4;Partial College;Professional;Y
24985;MRS.;JENNA;PHILLIPS;4.06.1950;M;F;jenna5@gmail.com;80000;3;Bachelors;Management;Y
24986;MRS.;ISABELLE;GRIFFIN;12.12.1951;M;F;isabelle19@gmail.com;60000;2;High School;Professional;Y
24987;MR.;KRISTOPHER;CHANDRA;18.04.1951;M;M;kristopher2@gmail.com;60000;2;Partial College;Professional;Y
24988;MRS.;KAYLA;DIAZ;10.04.1951;M;F;kayla46@gmail.com;70000;4;Partial College;Professional;Y
24989;MRS.;ARIANNA;PETERSON;6.08.1952;M;F;arianna26@gmail.com;70000;2;High School;Professional;Y
24990;MR.;TIMOTHY;COLLINS;19.11.1952;M;M;timothy27@gmail.com;70000;2;High School;Professional;Y
24991;MR.;LUKE;BRYANT;7.05.1952;S;M;luke7@gmail.com;70000;2;Partial High School;Skilled Manual;Y
24992;MRS.;FAITH;BRYANT;12.03.1952;M;F;faith17@gmail.com;70000;2;Partial High School;Skilled Manual;Y
24993;MR.;MARVIN;ORTEGA;22.03.1952;M;M;marvin22@gmail.com;70000;2;Partial High School;Skilled Manual;Y
24994;MRS.;LAUREN;SANDERS;23.06.1953;M;F;lauren46@gmail.com;60000;3;High School;Professional;Y
24995;MRS.;MELISSA;PETERSON;19.11.1953;S;F;melissa27@gmail.com;60000;3;High School;Professional;Y
24996;MR.;DYLAN;MILLER;7.03.1953;M;M;dylan33@gmail.com;60000;3;Partial High School;Skilled Manual;Y
24997;MR.;MELVIN;KUMAR;1.10.1953;S;M;melvin8@gmail.com;60000;3;Partial High School;Skilled Manual;Y
24998;MRS.;OLIVIA;MARTINEZ;14.04.1968;S;F;olivia16@gmail.com;130000;1;Graduate Degree;Management;Y
24999;MR.;SHAUN;JAI;25.04.1968;S;M;shaun12@gmail.com;150000;1;Graduate Degree;Management;N
25000;MS.;ALLISON;TURNER;18.10.1979;S;F;allison27@gmail.com;40000;0;High School;Skilled Manual;N
25001;MR.;CLAYTON;XU;26.02.1944;M;M;clayton25@gmail.com;20000;4;High School;Skilled Manual;Y
25002;MR.;LOGAN;EDWARDS;12.10.1978;M;M;logan28@gmail.com;40000;0;High School;Skilled Manual;Y
25004;;SAMUEL;THOMAS;14.02.1978;S;NA;samuel67@gmail.com;30000;0;Partial College;Skilled Manual;N
25005;MS.;BRIANNA;WILLIAMS;16.08.1978;S;F;brianna2@gmail.com;30000;0;Partial College;Skilled Manual;N
25006;MS.;BAILEY;MURPHY;19.02.1978;S;F;bailey12@gmail.com;30000;0;Partial College;Skilled Manual;Y
25007;MS.;ALYSSA;SANDERS;2.09.1978;S;F;alyssa46@gmail.com;30000;0;Partial College;Skilled Manual;N
25008;MS.;HALEY;PERRY;20.05.1978;S;F;haley26@gmail.com;60000;0;Partial College;Skilled Manual;N
25009;MRS.;NATASHA;ALONSO;6.03.1945;M;F;natasha7@gmail.com;10000;2;Partial High School;Clerical;N
25010;MRS.;MISTY;KUMAR;2.05.1946;S;F;misty9@gmail.com;30000;2;Partial College;Clerical;N
25011;MRS.;TAYLOR;WHITE;7.08.1947;M;F;taylor60@gmail.com;30000;2;Partial College;Clerical;N
